2026-05-08 14:46:14 | INFO     | === Activity Recognition System starting ===
2026-05-08 14:46:14 | INFO     | Allowed activities: ['Reading Book/s', 'Using Cellphone', 'Using Laptop', 'Idle']
2026-05-08 14:46:14 | INFO     | Similarity threshold: 0.92 | Motion threshold: 25.0 | API cooldown: 3.0s
2026-05-08 14:50:05 | INFO     | === Activity Recognition System starting ===
2026-05-08 14:50:05 | INFO     | Allowed activities: ['Reading Book/s', 'Using Cellphone', 'Using Laptop', 'Idle']
2026-05-08 14:50:05 | INFO     | Similarity threshold: 0.92 | Motion threshold: 25.0 | API cooldown: 3.0s
2026-05-08 14:50:10 | INFO     | Camera opened. Press Q to quit.
2026-05-08 14:50:10 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=831.8ms
2026-05-08 14:50:20 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=65.4ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:20 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=70.6ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:20 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=61.7ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:20 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=62.7ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:20 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=64.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:20 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=66.7ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:20 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=62.2ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:20 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=59.6ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:20 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=59.3ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:21 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=20.3ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:21 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=61.7ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:21 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=67.9ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:21 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=60.4ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:21 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=73.8ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:21 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=60.0ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:21 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=64.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:21 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=60.5ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:21 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=54.6ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:21 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=58.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:21 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=63.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:21 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=65.0ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:21 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=62.4ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:22 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=65.7ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:22 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=57.6ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:22 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=62.4ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:22 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=60.9ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:22 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=58.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:22 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=64.9ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:22 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=65.2ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:22 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=75.8ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:22 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=57.5ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:22 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=54.2ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:22 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=71.4ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:22 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=58.2ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:22 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=66.2ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:23 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=70.2ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:23 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=60.7ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:23 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=56.2ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:23 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=61.3ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:23 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=57.3ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:23 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=72.0ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:23 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=62.5ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:23 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=69.6ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:23 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=50.6ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:23 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=62.6ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:23 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=63.9ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:23 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=60.7ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:23 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=68.5ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:23 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=66.2ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:24 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=50.4ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:24 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=67.2ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:24 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=54.9ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:24 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=65.8ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:24 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=57.6ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:24 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=55.8ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:24 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=64.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:24 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=67.8ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:24 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=60.8ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:24 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=56.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:24 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=58.5ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:24 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=53.0ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:24 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=49.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:24 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=38.7ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:25 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=53.6ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:25 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=72.4ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:25 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=40.8ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:25 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=57.9ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:25 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=53.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:25 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=41.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:25 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=60.3ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:25 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=67.2ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:25 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=56.2ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:25 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=70.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:25 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=62.3ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:25 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=55.3ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:25 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=61.3ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:26 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=74.6ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:26 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=39.9ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:26 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=57.0ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:26 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=61.4ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:26 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=55.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:26 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=58.8ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:26 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=64.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:26 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=46.6ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:26 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=64.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:26 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=57.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:26 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=66.6ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:26 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=55.4ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:26 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=63.3ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:26 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=62.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:27 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=59.0ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:27 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=64.7ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:27 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=70.3ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:27 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=89.8ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:27 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=25.8ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:27 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=55.5ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:27 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=62.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:27 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=31.0ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:27 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=52.7ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:28 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=25.3ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:28 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=62.8ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:28 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=62.3ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:28 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=63.5ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:28 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=65.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:28 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=63.4ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:28 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=63.7ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:28 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=67.6ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:28 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=62.2ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:28 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=60.8ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:28 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=68.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:28 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=60.6ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:29 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=64.6ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:29 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=74.0ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:29 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=52.9ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:29 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=61.3ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:29 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=68.8ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:29 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=59.3ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:29 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=63.4ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:29 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=70.9ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:29 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=62.3ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:29 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=70.7ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:29 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=51.0ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:29 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=83.4ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:29 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=54.0ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:29 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=63.1ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:30 | INFO     | activity='Idle'               confidence=  0 similarity=0.949 source=cache proc=62.9ms | The image is not visible, so no activity can be determined.
2026-05-08 14:50:30 | INFO     | === Shutting down | runtime=24.9s api_calls=1 ===
2026-05-08 14:50:58 | INFO     | === Activity Recognition System starting ===
2026-05-08 14:50:58 | INFO     | Allowed activities: ['Reading Book/s', 'Using Cellphone', 'Using Laptop', 'Idle']
2026-05-08 14:50:58 | INFO     | Similarity threshold: 0.92 | Motion threshold: 25.0 | API cooldown: 3.0s
2026-05-08 14:53:36 | INFO     | === Activity Recognition System starting ===
2026-05-08 14:53:36 | INFO     | Allowed activities: ['Reading Book/s', 'Using Cellphone', 'Using Laptop', 'Idle']
2026-05-08 14:53:36 | INFO     | Similarity threshold: 0.92 | Motion threshold: 25.0 | API cooldown: 3.0s
2026-05-08 14:56:22 | INFO     | === Activity Recognition System starting ===
2026-05-08 14:56:22 | INFO     | Allowed activities: ['Reading Book/s', 'Using Cellphone', 'Using Laptop', 'Idle']
2026-05-08 14:56:22 | INFO     | Similarity threshold: 0.92 | Motion threshold: 25.0 | API cooldown: 3.0s
2026-05-08 15:00:43 | INFO     | Camera opened. Press Q to quit.
2026-05-08 15:00:45 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=1409.2ms
2026-05-08 15:00:45 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=118.9ms
2026-05-08 15:00:45 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=23.1ms
2026-05-08 15:00:45 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=42.8ms
2026-05-08 15:00:45 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=65.9ms
2026-05-08 15:00:45 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=72.7ms
2026-05-08 15:00:45 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=87.5ms
2026-05-08 15:00:45 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=59.4ms
2026-05-08 15:00:45 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=103.7ms
2026-05-08 15:00:45 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=44.4ms
2026-05-08 15:00:46 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=99.7ms
2026-05-08 15:00:46 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=8.5ms
2026-05-08 15:00:46 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=70.2ms
2026-05-08 15:00:46 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=63.7ms
2026-05-08 15:00:46 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=57.3ms
2026-05-08 15:00:46 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=66.5ms
2026-05-08 15:00:46 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=72.0ms
2026-05-08 15:00:46 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=83.5ms
2026-05-08 15:00:46 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=23.8ms
2026-05-08 15:00:46 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=77.2ms
2026-05-08 15:00:46 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=64.5ms
2026-05-08 15:00:46 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=56.8ms
2026-05-08 15:00:47 | INFO     | activity='Idle'               confidence=  0 similarity=0.000 source=cache proc=108.0ms
